X,Y
618.298,240.699
618.398,240.694
618.498,240.689
618.598,240.683
618.697,240.678
618.797,240.672
618.897,240.667
618.997,240.661
619.097,240.656
619.197,240.65
619.296,240.645
619.396,240.639
619.496,240.634
619.596,240.629
619.696,240.623
619.796,240.618
619.896,240.613
619.996,240.608
620.095,240.602
620.195,240.597
620.295,240.592
620.395,240.586
620.495,240.581
620.595,240.575
620.694,240.57
620.794,240.564
620.894,240.559
620.994,240.553
621.094,240.548
621.194,240.543
621.294,240.537
621.393,240.532
621.493,240.526
621.593,240.521
621.693,240.516
621.793,240.51
621.893,240.505
621.993,240.5
622.092,240.494
622.192,240.489
622.292,240.483
622.392,240.478
622.492,240.473
622.592,240.468
622.692,240.463
622.791,240.457
622.891,240.452
622.991,240.446
623.091,240.441
623.191,240.436
623.291,240.431
623.391,240.425
623.49,240.419
623.59,240.414
623.69,240.408
623.79,240.403
623.89,240.398
623.99,240.392
624.09,240.387
624.189,240.382
624.289,240.377
624.389,240.371
624.489,240.366
624.589,240.361
624.689,240.355
624.789,240.35
624.888,240.344
624.988,240.339
625.088,240.333
625.188,240.328
625.288,240.322
625.388,240.317
625.488,240.312
625.587,240.306
625.611,240.305
625.71,240.302
625.81,240.297
625.91,240.29
626.01,240.284
626.11,240.278
626.21,240.272
626.309,240.266
626.409,240.261
626.509,240.256
626.609,240.251
626.709,240.246
626.809,240.241
626.909,240.235
627.008,240.227
627.108,240.22
627.208,240.213
627.308,240.206
627.407,240.199
627.507,240.192
627.607,240.185
627.707,240.178
627.806,240.17
627.906,240.163
628.006,240.156
628.106,240.149
628.205,240.142
628.305,240.135
628.405,240.128
628.505,240.12
628.604,240.113
628.704,240.106
628.804,240.101
628.904,240.096
629.004,240.091
629.103,240.085
629.203,240.08
629.303,240.074
629.403,240.068
629.503,240.063
629.603,240.057
629.703,240.052
629.802,240.046
629.902,240.041
630.002,240.036
630.102,240.031
630.202,240.025
630.302,240.02
630.402,240.015
630.501,240.009
630.601,240.004
630.701,239.998
630.801,239.992
630.901,239.987
631.001,239.981
631.1,239.975
631.2,239.97
631.3,239.964
631.4,239.959
631.5,239.953
631.6,239.948
631.7,239.942
631.799,239.937
631.899,239.932
631.999,239.927
632.099,239.922
632.199,239.917
632.299,239.911
632.399,239.906
632.498,239.9
632.598,239.895
632.698,239.889
632.798,239.883
632.898,239.878
632.998,239.872
633.097,239.867
633.197,239.861
633.297,239.856
633.397,239.85
633.497,239.845
633.597,239.839
633.697,239.834
633.796,239.829
633.896,239.823
633.996,239.818
634.096,239.813
634.196,239.807
634.296,239.802
634.396,239.796
634.495,239.791
634.595,239.785
634.695,239.78
634.795,239.775
634.895,239.769
634.995,239.764
635.095,239.758
635.194,239.753
635.294,239.747
635.394,239.742
635.494,239.736
635.594,239.731
635.694,239.725
635.793,239.72
635.893,239.714
635.993,239.709
636.093,239.703
636.193,239.698
636.293,239.692
636.393,239.687
636.492,239.681
636.592,239.676
636.692,239.671
636.792,239.665
636.892,239.66
636.992,239.654
637.092,239.649
637.191,239.644
637.291,239.638
637.391,239.633
637.491,239.627
637.591,239.622
637.691,239.616
637.791,239.611
637.89,239.605
637.99,239.6
638.09,239.594
638.19,239.588
638.29,239.583
638.39,239.577
638.489,239.572
638.589,239.566
638.689,239.561
638.789,239.555
638.889,239.55
638.989,239.544
639.089,239.539
639.188,239.534
639.288,239.528
639.388,239.523
639.488,239.518
639.588,239.513
639.688,239.507
639.788,239.502
639.887,239.497
639.987,239.491
640.087,239.486
640.187,239.48
640.287,239.475
640.387,239.47
640.487,239.464
640.586,239.459
640.686,239.453
640.786,239.447
640.886,239.442
640.986,239.436
641.086,239.431
641.185,239.425
641.285,239.419
641.385,239.414
641.485,239.408
641.585,239.403
641.685,239.398
641.785,239.392
641.884,239.387
641.984,239.382
642.084,239.377
642.184,239.372
642.284,239.366
642.384,239.361
642.484,239.356
642.583,239.35
642.683,239.345
642.783,239.339
642.883,239.333
642.983,239.328
643.083,239.322
643.182,239.316
643.282,239.31
643.382,239.304
643.482,239.299
643.582,239.293
643.682,239.288
643.782,239.282
643.881,239.277
643.981,239.271
644.081,239.266
644.181,239.261
644.281,239.255
644.381,239.25
644.481,239.245
644.58,239.239
644.68,239.234
644.78,239.229
644.88,239.223
644.98,239.218
645.08,239.213
645.18,239.207
645.279,239.202
645.379,239.196
645.479,239.191
645.579,239.185
645.679,239.18
645.779,239.174
645.878,239.169
645.978,239.163
646.078,239.158
646.178,239.152
646.278,239.147
646.378,239.141
646.478,239.136
646.577,239.13
646.677,239.125
646.777,239.119
646.877,239.114
646.977,239.108
647.077,239.103
647.176,239.097
647.276,239.092
647.376,239.087
647.476,239.081
647.576,239.076
647.676,239.07
647.776,239.065
647.875,239.06
647.975,239.054
648.075,239.049
648.175,239.043
626.781,174.491
626.881,174.488
626.981,174.482
627.081,174.475
627.18,174.466
627.28,174.457
627.38,174.448
627.479,174.438
627.579,174.43
627.679,174.422
627.778,174.416
627.878,174.411
627.978,174.408
628.078,174.405
628.178,174.402
628.278,174.4
628.378,174.398
628.478,174.395
628.578,174.392
628.678,174.387
628.778,174.382
628.878,174.376
628.978,174.37
629.077,174.364
629.177,174.359
629.277,174.353
629.377,174.348
629.477,174.344
629.577,174.34
629.677,174.337
629.777,174.333
629.877,174.331
629.977,174.328
630.077,174.326
630.177,174.323
630.277,174.321
630.377,174.319
630.476,174.317
630.576,174.315
630.676,174.313
630.776,174.31
630.876,174.308
630.976,174.305
631.076,174.302
631.176,174.3
631.276,174.297
631.376,174.295
631.476,174.292
631.576,174.29
631.676,174.288
631.776,174.285
631.876,174.283
631.976,174.281
632.076,174.278
632.176,174.276
632.276,174.274
632.376,174.271
632.476,174.269
632.576,174.266
632.676,174.264
632.776,174.261
632.876,174.258
632.976,174.255
633.076,174.252
633.176,174.249
633.276,174.246
633.376,174.243
633.476,174.24
633.575,174.237
633.675,174.234
633.775,174.231
633.875,174.228
633.975,174.225
634.075,174.223
634.175,174.22
634.275,174.218
634.375,174.215
634.475,174.213
634.575,174.211
634.675,174.209
634.775,174.206
634.875,174.204
634.975,174.202
635.075,174.2
635.175,174.197
635.275,174.195
635.375,174.192
635.475,174.189
635.575,174.186
635.675,174.183
635.775,174.179
635.875,174.176
635.975,174.172
636.075,174.168
636.175,174.165
636.274,174.161
636.374,174.157
636.474,174.154
636.574,174.151
636.674,174.148
636.774,174.145
636.874,174.143
636.974,174.142
637.074,174.14
637.174,174.14
637.274,174.14
637.374,174.14
637.474,174.141
637.574,174.142
637.674,174.143
637.774,174.143
637.874,174.144
637.974,174.145
638.074,174.146
638.174,174.146
638.274,174.147
638.374,174.147
638.474,174.146
638.574,174.146
638.674,174.145
638.774,174.144
638.874,174.143
638.974,174.14
639.074,174.138
639.174,174.135
639.274,174.132
639.374,174.129
639.474,174.125
639.574,174.122
639.674,174.118
639.774,174.115
639.874,174.112
639.974,174.108
640.074,174.105
640.174,174.103
640.274,174.101
640.374,174.099
640.474,174.098
640.574,174.097
640.674,174.097
640.774,174.097
640.874,174.097
640.974,174.098
641.074,174.099
641.174,174.099
641.274,174.1
641.374,174.1
641.474,174.101
641.574,174.101
641.674,174.101
641.774,174.102
641.874,174.102
641.974,174.102
642.074,174.102
642.174,174.102
642.274,174.102
642.374,174.102
642.474,174.101
642.574,174.101
642.674,174.101
642.774,174.1
642.874,174.099
642.974,174.099
643.074,174.098
643.174,174.098
643.274,174.097
643.374,174.097
643.474,174.097
643.574,174.097
643.674,174.097
643.774,174.098
643.874,174.098
643.974,174.099
644.074,174.101
644.174,174.103
644.273,174.105
644.373,174.108
644.473,174.111
644.573,174.115
644.673,174.118
644.773,174.123
644.873,174.127
644.973,174.132
645.073,174.138
645.173,174.143
645.273,174.149
645.372,174.155
645.472,174.162
645.572,174.168
645.672,174.176
645.772,174.184
645.871,174.192
645.971,174.202
646.07,174.212
646.17,174.223
646.269,174.235
646.368,174.248
646.467,174.261
646.566,174.276
646.665,174.291
646.764,174.307
646.862,174.323
646.961,174.339
647.06,174.355
647.158,174.372
647.257,174.389
647.356,174.406
647.454,174.423
647.552,174.441
647.651,174.46
647.749,174.479
647.847,174.499
647.945,174.52
648.042,174.541
648.14,174.564
648.237,174.588
648.334,174.612
648.431,174.637
648.527,174.663
648.624,174.69
648.72,174.717
648.816,174.745
648.912,174.773
649.007,174.802
649.103,174.832
649.198,174.862
649.294,174.892
649.389,174.923
649.484,174.955
649.578,174.987
649.673,175.019
649.768,175.052
649.862,175.086
649.956,175.12
650.049,175.156
650.142,175.193
650.235,175.23
650.327,175.269
650.419,175.309
650.51,175.35
650.6,175.393
650.691,175.436
650.78,175.48
650.87,175.525
650.958,175.572
651.046,175.619
651.134,175.667
651.221,175.716
651.308,175.765
651.395,175.815
651.481,175.866
651.567,175.916
651.654,175.967
651.74,176.017
651.827,176.067
651.914,176.116
652.001,176.166
652.087,176.216
652.173,176.268
652.257,176.322
652.34,176.378
652.421,176.436
652.502,176.495
652.582,176.555
652.662,176.616
652.741,176.677
652.82,176.738
652.899,176.799
652.978,176.861
653.056,176.923
653.134,176.986
653.211,177.049
653.288,177.113
653.364,177.178
653.44,177.244
653.514,177.31
653.588,177.378
653.66,177.447
653.732,177.517
653.803,177.588
653.873,177.659
653.942,177.731
654.012,177.803
654.081,177.875
654.15,177.947
654.219,178.02
654.287,178.093
654.355,178.166
654.424,178.239
654.492,178.312
654.559,178.386
654.627,178.46
654.694,178.534
654.761,178.608
654.826,178.684
654.89,178.761
654.953,178.839
655.014,178.918
655.075,178.997
655.134,179.078
655.193,179.159
655.251,179.24
655.309,179.321
655.367,179.403
655.424,179.485
655.481,179.567
655.538,179.649
655.595,179.731
655.652,179.814
655.709,179.896
655.765,179.979
655.819,180.063
655.873,180.148
655.925,180.233
655.976,180.319
656.027,180.405
656.078,180.491
656.13,180.576
656.183,180.661
656.235,180.747
656.285,180.833
656.333,180.921
656.379,181.009
656.423,181.099
656.466,181.19
656.508,181.28
656.552,181.37
656.597,181.46
656.643,181.549
656.688,181.638
656.732,181.728
656.773,181.819
656.812,181.911
656.848,182.004
656.884,182.097
656.92,182.191
656.957,182.284
656.995,182.376
657.032,182.469
657.068,182.562
657.101,182.657
657.131,182.752
657.158,182.848
657.185,182.945
657.212,183.041
657.241,183.137
657.272,183.232
657.305,183.326
657.34,183.42
657.374,183.514
657.407,183.609
657.438,183.704
657.466,183.799
657.49,183.896
657.513,183.994
657.533,184.092
657.553,184.19
657.572,184.288
657.59,184.387
657.609,184.485
657.627,184.583
657.645,184.682
657.663,184.78
657.679,184.879
657.695,184.977
657.71,185.076
657.725,185.175
657.738,185.274
657.752,185.374
657.764,185.473
657.777,185.572
657.789,185.671
657.8,185.771
657.811,185.87
657.822,185.969
657.833,186.069
657.844,186.168
657.854,186.268
657.864,186.367
657.874,186.467
657.883,186.566
657.892,186.666
657.9,186.766
657.908,186.865
657.915,186.965
657.922,187.065
657.928,187.165
657.934,187.264
657.939,187.364
657.944,187.464
657.949,187.564
657.955,187.664
657.96,187.764
657.966,187.864
657.972,187.963
657.979,188.063
657.987,188.163
657.995,188.263
658.003,188.362
658.01,188.462
658.017,188.562
658.021,188.662
658.025,188.762
658.028,188.861
658.031,188.961
658.034,189.061
658.036,189.161
658.039,189.261
658.041,189.361
658.043,189.461
658.046,189.561
658.048,189.661
658.05,189.761
658.053,189.861
658.055,189.961
658.058,190.061
658.061,190.161
658.064,190.261
658.067,190.361
658.07,190.461
658.074,190.561
658.078,190.661
658.082,190.761
658.086,190.861
658.09,190.961
658.094,191.06
658.099,191.16
658.103,191.26
658.107,191.36
658.111,191.46
658.115,191.56
658.119,191.66
658.123,191.76
658.126,191.86
658.13,191.96
658.133,192.06
658.136,192.16
658.139,192.26
658.142,192.36
658.145,192.46
658.148,192.559
658.151,192.659
658.153,192.759
658.156,192.859
658.159,192.959
658.162,193.059
658.164,193.159
658.167,193.259
658.17,193.359
658.172,193.459
658.174,193.559
658.177,193.659
658.179,193.759
658.182,193.859
658.184,193.959
658.186,194.059
658.189,194.159
658.192,194.259
658.195,194.359
658.198,194.459
658.201,194.559
658.204,194.659
658.207,194.759
658.211,194.859
658.214,194.959
658.217,195.059
658.221,195.158
658.224,195.258
658.227,195.358
658.23,195.458
658.233,195.558
658.236,195.658
658.239,195.758
658.242,195.858
658.244,195.958
658.247,196.058
658.249,196.158
658.252,196.258
658.254,196.358
658.257,196.458
658.259,196.558
658.261,196.658
658.264,196.758
658.267,196.858
658.269,196.958
658.272,197.058
658.275,197.158
658.277,197.258
658.28,197.358
658.283,197.458
658.286,197.558
658.289,197.658
658.292,197.757
658.295,197.857
658.298,197.957
658.301,198.057
658.304,198.157
658.307,198.257
658.31,198.357
658.312,198.457
658.315,198.557
658.318,198.657
658.32,198.757
658.323,198.857
658.326,198.957
658.328,199.057
658.331,199.157
658.333,199.257
658.336,199.357
658.338,199.457
658.34,199.557
658.343,199.657
658.346,199.757
658.348,199.857
658.351,199.957
658.353,200.057
658.356,200.157
658.359,200.257
658.361,200.357
658.364,200.456
658.367,200.556
658.37,200.656
658.373,200.756
658.375,200.856
658.378,200.956
658.381,201.056
658.384,201.156
658.387,201.256
658.39,201.356
658.393,201.456
658.397,201.556
658.4,201.656
658.403,201.756
658.407,201.856
658.41,201.956
658.414,202.056
658.417,202.156
658.421,202.256
658.424,202.356
658.427,202.455
658.431,202.555
658.434,202.655
658.437,202.755
658.441,202.855
658.444,202.955
658.447,203.055
658.45,203.155
658.453,203.255
658.455,203.355
658.458,203.455
658.461,203.555
658.464,203.655
658.466,203.755
658.469,203.855
658.472,203.955
658.474,204.055
658.477,204.155
658.48,204.255
658.483,204.355
658.486,204.455
658.489,204.555
658.493,204.655
658.496,204.754
658.499,204.854
658.503,204.954
658.506,205.054
658.51,205.154
658.513,205.254
658.517,205.354
658.52,205.454
658.524,205.554
658.527,205.654
658.53,205.754
658.533,205.854
658.536,205.954
658.539,206.054
658.542,206.154
658.545,206.254
658.548,206.354
658.551,206.454
658.554,206.554
658.557,206.653
658.56,206.753
658.563,206.853
658.566,206.953
658.569,207.053
658.572,207.153
658.574,207.253
658.577,207.353
658.58,207.453
658.583,207.553
658.586,207.653
658.588,207.753
658.591,207.853
658.593,207.953
658.596,208.053
658.599,208.153
658.601,208.253
658.604,208.353
658.606,208.453
658.609,208.553
658.611,208.653
658.614,208.753
658.617,208.853
658.619,208.953
658.622,209.053
658.625,209.153
658.628,209.253
658.631,209.352
658.633,209.452
658.636,209.552
658.639,209.652
658.642,209.752
658.645,209.852
658.648,209.952
658.651,210.052
658.654,210.152
658.657,210.252
658.66,210.352
658.663,210.452
658.665,210.552
658.668,210.652
658.671,210.752
658.674,210.852
658.676,210.952
658.679,211.052
658.681,211.152
658.684,211.252
658.687,211.352
658.689,211.452
658.692,211.552
658.694,211.652
658.697,211.752
658.699,211.852
658.702,211.951
658.705,212.051
658.707,212.151
658.71,212.251
658.713,212.351
658.716,212.451
658.719,212.551
658.722,212.651
658.724,212.751
658.727,212.851
658.73,212.951
658.733,213.051
658.736,213.151
658.739,213.251
658.742,213.351
658.744,213.451
658.747,213.551
658.75,213.651
658.752,213.751
658.755,213.851
658.758,213.951
658.76,214.051
658.763,214.151
658.765,214.251
658.768,214.351
658.77,214.451
658.773,214.551
658.776,214.65
658.778,214.75
658.781,214.85
658.784,214.95
658.787,215.05
658.79,215.15
658.793,215.25
658.797,215.35
658.8,215.45
658.803,215.55
658.807,215.65
658.81,215.75
658.813,215.85
658.816,215.95
658.819,216.05
658.822,216.15
658.824,216.25
658.827,216.35
658.829,216.45
658.831,216.55
658.832,216.65
658.833,216.75
658.834,216.85
658.835,216.95
658.836,217.05
658.837,217.15
658.837,217.25
658.838,217.35
658.839,217.45
658.839,217.55
658.84,217.65
658.841,217.75
658.842,217.85
658.843,217.95
658.845,218.05
658.846,218.15
658.848,218.25
658.85,218.35
658.853,218.45
658.855,218.55
658.858,218.649
658.861,218.749
658.865,218.849
658.868,218.949
658.871,219.049
658.874,219.149
658.878,219.249
658.881,219.349
658.884,219.449
658.886,219.549
658.889,219.649
658.891,219.749
658.893,219.849
658.895,219.949
658.897,220.049
658.898,220.149
658.899,220.249
658.9,220.349
658.901,220.449
658.901,220.549
658.902,220.649
658.903,220.749
658.903,220.849
658.904,220.949
658.905,221.049
658.906,221.149
658.907,221.249
658.908,221.349
658.91,221.449
658.912,221.549
658.914,221.649
658.917,221.749
658.92,221.849
658.924,221.949
658.928,222.049
662.533,222.272
662.53,222.172
662.525,222.072
662.52,221.973
662.514,221.873
662.509,221.773
662.504,221.673
662.499,221.573
662.495,221.473
662.492,221.373
662.49,221.273
662.488,221.173
662.486,221.073
662.485,220.973
662.482,220.873
662.479,220.773
662.475,220.673
662.47,220.574
662.463,220.474
662.456,220.374
662.449,220.274
662.443,220.175
662.438,220.075
662.433,219.975
662.429,219.875
662.426,219.775
662.423,219.675
662.421,219.575
662.419,219.475
662.417,219.375
662.416,219.275
662.414,219.175
662.412,219.075
662.411,218.975
662.409,218.875
662.407,218.775
662.405,218.675
662.402,218.575
662.4,218.475
662.397,218.375
662.394,218.275
662.391,218.175
662.387,218.075
662.384,217.975
662.38,217.875
662.377,217.775
662.373,217.675
662.37,217.575
662.366,217.476
662.363,217.376
662.359,217.276
662.356,217.176
662.353,217.076
662.35,216.976
662.347,216.876
662.344,216.776
662.341,216.676
662.338,216.576
662.335,216.476
662.332,216.376
662.329,216.276
662.326,216.176
662.323,216.076
662.32,215.976
662.317,215.876
662.314,215.776
662.311,215.676
662.308,215.576
662.306,215.476
662.303,215.376
662.3,215.277
662.297,215.177
662.295,215.077
662.292,214.977
662.289,214.877
662.287,214.777
662.284,214.677
662.281,214.577
662.279,214.477
662.276,214.377
662.274,214.277
662.271,214.177
662.269,214.077
662.266,213.977
662.263,213.877
662.261,213.777
662.258,213.677
662.255,213.577
662.253,213.477
662.25,213.377
662.247,213.277
662.244,213.177
662.241,213.077
662.238,212.977
662.235,212.877
662.232,212.777
662.229,212.677
662.226,212.578
662.223,212.478
662.22,212.378
662.218,212.278
662.215,212.178
662.212,212.078
662.209,211.978
662.207,211.878
662.204,211.778
662.202,211.678
662.199,211.578
662.197,211.478
662.194,211.378
662.191,211.278
662.189,211.178
662.186,211.078
662.184,210.978
662.181,210.878
662.178,210.778
662.175,210.678
662.173,210.578
662.17,210.478
662.167,210.378
662.164,210.278
662.161,210.178
662.158,210.078
662.155,209.979
662.152,209.879
662.149,209.779
662.146,209.679
662.143,209.579
662.14,209.479
662.137,209.379
662.135,209.279
662.132,209.179
662.13,209.079
662.127,208.979
662.125,208.879
662.123,208.779
662.12,208.679
662.118,208.579
662.115,208.479
662.112,208.379
662.11,208.279
662.107,208.179
662.104,208.079
662.101,207.979
662.099,207.879
662.096,207.779
662.093,207.679
662.09,207.579
662.087,207.479
662.084,207.379
662.081,207.28
662.078,207.18
662.075,207.08
662.072,206.98
662.07,206.88
662.067,206.78
662.064,206.68
662.061,206.58
662.058,206.48
662.055,206.38
662.053,206.28
662.05,206.18
662.047,206.08
662.045,205.98
662.042,205.88
662.04,205.78
662.037,205.68
662.034,205.58
662.032,205.48
662.029,205.38
662.027,205.28
662.024,205.18
662.021,205.08
662.019,204.98
662.016,204.88
662.013,204.78
662.01,204.68
662.007,204.581
662.004,204.481
662.001,204.381
661.999,204.281
661.996,204.181
661.993,204.081
661.99,203.981
661.987,203.881
661.984,203.781
661.981,203.681
661.978,203.581
661.976,203.481
661.973,203.381
661.97,203.281
661.967,203.181
661.965,203.081
661.962,202.981
661.959,202.881
661.957,202.781
661.954,202.681
661.952,202.581
661.949,202.481
661.947,202.381
661.944,202.281
661.941,202.181
661.939,202.081
661.936,201.982
661.933,201.882
661.93,201.782
661.928,201.682
661.925,201.582
661.922,201.482
661.919,201.382
661.916,201.282
661.913,201.182
661.91,201.082
661.907,200.982
661.904,200.882
661.901,200.782
661.899,200.682
661.896,200.582
661.893,200.482
661.89,200.382
661.887,200.282
661.885,200.182
661.882,200.082
661.879,199.982
661.877,199.882
661.874,199.782
661.872,199.682
661.869,199.582
661.867,199.482
661.864,199.383
661.861,199.283
661.859,199.183
661.856,199.083
661.853,198.983
661.851,198.883
661.848,198.783
661.845,198.683
661.842,198.583
661.839,198.483
661.836,198.383
661.833,198.283
661.83,198.183
661.827,198.083
661.825,197.983
661.822,197.883
661.819,197.783
661.816,197.683
661.813,197.583
661.81,197.483
661.808,197.383
661.805,197.283
661.802,197.183
661.799,197.083
661.797,196.983
661.794,196.883
661.792,196.784
661.789,196.684
661.786,196.584
661.784,196.484
661.781,196.384
661.779,196.284
661.776,196.184
661.773,196.084
661.771,195.984
661.768,195.884
661.765,195.784
661.762,195.684
661.759,195.584
661.756,195.484
661.753,195.384
661.75,195.284
661.747,195.184
661.744,195.084
661.741,194.984
661.738,194.884
661.735,194.784
661.731,194.684
661.728,194.584
661.725,194.484
661.722,194.385
661.719,194.285
661.716,194.185
661.713,194.085
661.71,193.985
661.707,193.885
661.705,193.785
661.702,193.685
661.699,193.585
661.697,193.485
661.694,193.385
661.692,193.285
661.689,193.185
661.686,193.085
661.684,192.985
661.681,192.885
661.678,192.785
661.675,192.685
661.672,192.585
661.669,192.485
661.666,192.385
661.663,192.285
661.66,192.185
661.657,192.085
661.654,191.986
661.65,191.886
661.647,191.786
661.644,191.686
661.641,191.586
661.638,191.486
661.635,191.386
661.632,191.286
661.628,191.186
661.625,191.086
661.622,190.986
661.619,190.886
661.616,190.786
661.612,190.686
661.609,190.586
661.605,190.486
661.602,190.386
661.598,190.286
661.595,190.186
661.591,190.087
661.588,189.987
661.584,189.887
661.58,189.787
661.576,189.687
661.572,189.587
661.568,189.487
661.564,189.387
661.56,189.287
661.556,189.187
661.552,189.087
661.548,188.987
661.543,188.888
661.539,188.788
661.535,188.688
661.531,188.588
661.528,188.488
661.525,188.388
661.522,188.288
661.519,188.188
661.516,188.088
661.513,187.988
661.509,187.888
661.506,187.788
661.502,187.688
661.498,187.588
661.493,187.488
661.487,187.389
661.48,187.289
661.472,187.189
661.464,187.089
661.454,186.99
661.443,186.891
661.431,186.791
661.418,186.692
661.406,186.593
661.393,186.494
661.379,186.395
661.366,186.295
661.354,186.196
661.341,186.097
661.33,185.998
661.319,185.898
661.309,185.799
661.299,185.699
661.291,185.6
661.282,185.5
661.273,185.4
661.264,185.301
661.254,185.201
661.243,185.102
661.231,185.002
661.218,184.903
661.204,184.804
661.189,184.705
661.173,184.607
661.155,184.508
661.136,184.41
661.117,184.312
661.096,184.214
661.075,184.116
661.054,184.019
661.032,183.921
661.01,183.823
660.989,183.726
660.967,183.628
660.946,183.53
660.924,183.433
660.902,183.335
660.879,183.238
660.855,183.141
660.83,183.044
660.805,182.947
660.778,182.851
660.751,182.755
660.724,182.659
660.696,182.563
660.668,182.467
660.64,182.37
660.612,182.274
660.585,182.178
660.558,182.082
660.531,181.985
660.504,181.889
660.476,181.793
660.446,181.698
660.414,181.603
660.379,181.509
660.343,181.416
660.305,181.323
660.267,181.231
660.228,181.139
660.19,181.046
660.152,180.953
660.115,180.86
660.079,180.767
660.042,180.674
660.006,180.581
659.969,180.488
659.933,180.395
659.895,180.302
659.857,180.21
659.818,180.118
659.779,180.026
659.738,179.935
659.696,179.844
659.652,179.754
659.608,179.664
659.563,179.575
659.517,179.486
659.471,179.397
659.424,179.309
659.376,179.221
659.328,179.133
659.28,179.046
659.231,178.958
659.182,178.871
659.133,178.784
659.083,178.697
659.034,178.611
658.984,178.524
658.933,178.438
658.881,178.353
658.828,178.268
658.773,178.184
658.718,178.101
658.661,178.018
658.604,177.936
658.548,177.854
658.491,177.771
658.434,177.689
658.377,177.607
658.32,177.525
658.262,177.443
658.205,177.361
658.146,177.28
658.088,177.199
658.029,177.118
657.969,177.038
657.908,176.958
657.847,176.879
657.786,176.801
657.723,176.723
657.66,176.645
657.596,176.568
657.532,176.491
657.467,176.415
657.402,176.339
657.337,176.263
657.272,176.188
657.206,176.112
657.14,176.037
657.075,175.961
657.009,175.885
656.944,175.81
656.878,175.734
656.812,175.66
656.744,175.586
656.675,175.514
656.605,175.443
656.534,175.373
656.462,175.302
656.391,175.232
656.32,175.161
656.251,175.089
656.182,175.017
656.113,174.944
656.044,174.872
655.975,174.8
655.905,174.728
655.835,174.657
655.763,174.588
655.69,174.519
655.615,174.453
655.54,174.387
655.463,174.322
655.386,174.259
655.309,174.195
655.231,174.133
655.152,174.071
655.074,174.009
654.995,173.948
654.916,173.887
654.836,173.826
654.757,173.765
654.677,173.704
654.598,173.644
654.518,173.583
654.438,173.523
654.358,173.463
654.278,173.403
654.196,173.345
654.114,173.288
654.031,173.233
653.946,173.18
653.861,173.129
653.774,173.078
653.687,173.029
653.6,172.98
653.512,172.932
653.425,172.882
653.338,172.832
653.252,172.781
653.166,172.73
653.081,172.678
652.995,172.626
652.91,172.573
652.824,172.522
652.738,172.47
652.652,172.419
652.566,172.369
652.479,172.32
652.391,172.273
652.303,172.226
652.213,172.182
652.123,172.139
652.032,172.097
651.941,172.056
651.849,172.016
651.757,171.977
651.665,171.938
651.573,171.899
651.48,171.861
651.388,171.822
651.296,171.783
651.203,171.744
651.111,171.706
651.018,171.668
650.926,171.631
650.833,171.594
650.739,171.559
650.646,171.524
650.552,171.49
650.457,171.458
650.362,171.426
650.267,171.396
650.171,171.366
650.076,171.337
649.98,171.309
649.884,171.281
649.788,171.253
649.691,171.225
649.595,171.197
649.499,171.17
649.403,171.143
649.306,171.116
649.21,171.09
649.113,171.064
649.016,171.039
648.919,171.016
648.822,170.993
648.724,170.972
648.626,170.951
648.528,170.931
648.43,170.912
648.332,170.893
648.234,170.874
648.136,170.854
648.038,170.835
647.94,170.814
647.842,170.794
647.743,170.774
647.645,170.754
647.547,170.735
647.449,170.717
647.35,170.7
647.252,170.686
647.152,170.673
647.053,170.663
646.954,170.654
646.854,170.647
646.754,170.64
646.654,170.634
646.554,170.628
646.454,170.622
646.354,170.615
646.255,170.607
646.155,170.599
646.055,170.59
645.956,170.581
645.856,170.572
645.757,170.563
645.657,170.555
645.557,170.547
645.458,170.541
645.358,170.535
645.258,170.53
645.158,170.526
645.058,170.523
644.958,170.52
644.858,170.518
644.758,170.516
644.658,170.515
644.558,170.513
644.458,170.512
644.358,170.511
644.258,170.51
644.158,170.509
644.058,170.508
643.958,170.507
643.858,170.507
643.758,170.506
643.658,170.506
643.558,170.506
643.458,170.506
643.358,170.506
643.258,170.506
643.158,170.507
643.058,170.508
642.958,170.51
642.858,170.512
642.758,170.514
642.658,170.516
642.558,170.519
642.458,170.522
642.358,170.525
642.258,170.527
642.158,170.53
642.058,170.533
641.958,170.536
641.858,170.538
641.758,170.54
641.658,170.541
641.558,170.543
641.458,170.544
641.358,170.544
641.258,170.544
641.158,170.543
641.058,170.543
640.958,170.542
640.858,170.542
640.758,170.542
640.658,170.543
640.558,170.544
640.458,170.546
640.358,170.548
640.258,170.551
640.158,170.554
640.058,170.556
639.958,170.559
639.858,170.562
639.759,170.565
639.659,170.569
639.559,170.572
639.459,170.575
639.359,170.578
639.259,170.581
639.159,170.584
639.059,170.586
638.959,170.589
638.859,170.592
638.759,170.595
638.659,170.597
638.559,170.599
638.459,170.602
638.359,170.605
638.259,170.608
638.159,170.612
638.059,170.615
637.959,170.619
637.859,170.623
637.76,170.627
637.66,170.63
637.56,170.634
637.46,170.638
637.36,170.641
637.26,170.645
637.16,170.648
637.06,170.651
636.96,170.654
636.86,170.657
636.76,170.66
636.66,170.663
636.56,170.666
636.46,170.669
636.36,170.671
636.26,170.674
636.16,170.677
636.06,170.68
635.96,170.682
635.86,170.685
635.76,170.688
635.661,170.691
635.561,170.695
635.461,170.698
635.361,170.701
635.261,170.704
635.161,170.708
635.061,170.711
634.961,170.714
