123.912330933213,99.4926818128793,+AC0-2.83363182026049,+AC0-0.148694755034783,1.9,,16.172330933213,34.0866818128792,,
123.816891995054,99.4631203050987,+AC0-2.84897455141473,+AC0-0.158468671230952,2,,16.0768919950543,34.0571203050987,,
123.721391549869,99.4351856404999,+AC0-2.86523726944517,+AC0-0.168449083116655,2.1,,15.9813915498693,34.0291856404999,,
123.625826522307,99.408959161242,+AC0-2.882432458678,+AC0-0.178614623559439,2.2,,15.8858265223067,34.002959161242,,
123.530193837015,99.3845222094841,+AC0-2.90057089224653,+AC0-0.188936662026959,2.3,,15.7901938370151,33.9785222094841,,
123.434490418643,99.3619561273852,+AC0-2.91966115777688,+AC0-0.199378542659918,2.4,,15.6944904186432,33.9559561273852,,
123.33871319184,99.3413422571044,+AC0-2.93970914241134,+AC0-0.209894887336677,2.5,,15.5987131918397,33.9353422571044,,
123.242859081253,99.3227619408009,+AC0-2.96071748203694,+AC0-0.220431014775127,2.6,,15.5028590812534,33.9167619408009,,
123.146925011533,99.3062965206337,+AC0-2.98268498234798,+AC0-0.230922536036442,2.7,,15.4069250115328,33.9002965206337,,
123.050907907327,99.2920273387619,+AC0-3.00560602253659,+AC0-0.241295194602044,2.8,,15.3109079073267,33.8860273387619,,
122.954804693284,99.2800357373446,+AC0-3.02946995588072,+AC0-0.251465024071553,2.9,,15.2148046932837,33.8740357373446,,
122.858612294053,99.2704030585409,+AC0-3.05426052512012,+AC0-0.261338896808949,3,,15.1186122940526,33.8644030585408,,
122.762327634282,99.2632106445098,+AC0-3.07995531404409,+AC0-0.270815530773917,3.1,,15.0223276342819,33.8572106445098,,
122.66594763862,99.2585398374105,+AC0-3.10652525984963,+AC0-0.27978700767485,3.2,,14.9259476386205,33.8525398374105,,
122.569469231717,99.256471979402,+AC0-3.13393425319162,+AC0-0.288140832289932,3.3,,14.829469231717,33.850471979402,,
122.472889586276,99.2570818516282,3.12139151316761,+AC0-0.28366978012259,3.4,,14.7328895862762,33.8510818516282,,
122.376209743771,99.260341907422,3.09459517488711,+AC0-0.270271016926444,3.5,,14.6362097437714,33.854341907422,,
122.279433806319,99.2661436469884,3.06905448852342,+AC0-0.256567094366204,3.6,,14.5394338063187,33.8601436469884,,
122.182565959679,99.2743763581621,3.04478487793263,+AC0-0.242697680073578,3.7,,14.4425659596788,33.8683763581621,,
122.085610389612,99.2849293287774,3.02179348163835,+AC0-0.228783415906965,3.8,,14.3456103896122,33.8789293287774,,
121.98857128188,99.2976918466691,3.00008033228768,+AC0-0.214925780351704,3.9,,14.2485712818795,33.8916918466691,,
121.891452822241,99.3125531996716,2.97963951572749,+AC0-0.201207689136453,4,,14.1514528222414,33.9065531996715,,
121.794259196458,99.3294026756194,2.96046027737455,+AC0-0.187694627467492,4.1,,14.0542591964583,33.9234026756194,,
121.696994590291,99.3481295623473,2.94252805327168,+AC0-0.174436128771099,4.2,,13.9569945902909,33.9421295623473,,
121.5996631895,99.3686231476896,2.92582541169517,+AC0-0.161467444252527,4.3,,13.8596631894998,33.9626231476896,,
121.502269179846,99.3907727194811,2.91033289817955,+AC0-0.148811279663941,4.4,,13.7622691798456,33.9847727194811,,
121.404816747089,99.4144675655561,2.89602978231929,+AC0-0.136479506726386,4.5,,13.6648167470888,34.0084675655561,,
121.30731007699,99.4395969737493,2.882894708789,+AC0-0.124474784403892,4.6,,13.56731007699,34.0335969737493,,
121.20975335531,99.4660502318952,2.87090625786533,+AC0-0.112792048560046,4.7,,13.4697533553099,34.0600502318952,,
121.112150767809,99.4937166278284,2.86004342253966,+AC0-0.101419847147287,4.8,,13.372150767809,34.0877166278284,,
121.014506500248,99.5224854493834,2.85028601028985,+AC0-0.09034151223346,4.9,,13.2745065002479,34.1164854493834,,
120.916824738387,99.5522459843948,2.84161497792557,+AC0-0.079536170406833,5,,13.1768247383872,34.1462459843948,,
120.819109667988,99.5828875206971,2.83401270780408,+AC0-0.068979600096903,5.1,,13.0791096679875,34.1768875206971,,
120.721365474809,99.6142993461249,2.82746323327125,+AC0-0.058644948795022,5.2,,12.9813654748094,34.2082993461249,,
120.623596344613,99.6463707485128,2.82195242052643,+AC0-0.048503325693568,5.3,,12.8835963446134,34.2403707485128,,
120.52580646316,99.6789910156952,2.81746811332348,+AC0-0.038524286434786,5.4,,12.7858064631602,34.2729910156952,,
120.42800001621,99.7120494355068,2.81400024606443,+AC0-0.02867622692211,5.5,,12.6880000162103,34.3060494355068,,
120.330181189524,99.7454352957821,2.81154092995729,+AC0-0.018926702853962,5.6,,12.5901811895243,34.3394352957821,,
120.232354168863,99.7790378843557,2.81008451602293,+AC0-0.009242691064478,5.7,,12.4923541688629,34.3730378843557,,
