X,Y
126.653372,37.38470034
126.6533739,37.38469921
126.6533758,37.38469807
126.6533777,37.38469693
126.6533796,37.38469579
126.6533815,37.38469466
126.6533834,37.38469352
126.6533853,37.38469238
126.6533872,37.38469124
126.6533891,37.38469011
126.653391,37.38468897
126.6533929,37.38468783
126.6533948,37.38468669
126.6533967,37.38468556
126.6533986,37.38468442
126.6534005,37.38468328
126.6534024,37.38468214
126.6534043,37.38468101
126.6534062,37.38467987
126.6534081,37.38467873
126.65341,37.38467759
126.6534119,37.38467645
126.6534138,37.38467532
126.6534157,37.38467418
126.6534176,37.38467304
126.6534195,37.3846719
126.6534214,37.38467077
126.6534233,37.38466963
126.6534252,37.38466849
126.6534271,37.38466735
126.653429,37.38466622
126.6534309,37.38466508
126.6534328,37.38466394
126.6534347,37.3846628
126.6534366,37.38466167
126.6534385,37.38466053
126.6534404,37.38465939
126.6534423,37.38465825
126.6534442,37.38465712
126.6534461,37.38465598
126.653448,37.38465484
126.6534499,37.3846537
126.6534518,37.38465257
126.6534537,37.38465143
126.6534556,37.38465029
126.6534575,37.38464915
126.6534594,37.38464802
126.6534613,37.38464688
126.6534632,37.38464574
126.6534651,37.3846446
126.653467,37.38464347
126.6534689,37.38464233
126.6534708,37.38464119
126.6534727,37.38464005
126.6534746,37.38463891
126.6534765,37.38463778
126.6534784,37.38463664
126.6534803,37.3846355
126.6534822,37.38463436
126.6534841,37.38463323
126.653486,37.38463209
126.6534879,37.38463095
126.6534898,37.38462981
126.6534917,37.38462868
126.6534936,37.38462754
126.6534955,37.3846264
126.6534974,37.38462526
126.6534993,37.38462413
126.6535012,37.38462299
126.6535031,37.38462185
126.653505,37.38462071
126.6535069,37.38461958
126.6535088,37.38461844
126.6535107,37.3846173
126.6535126,37.38461616
126.6535145,37.38461503
126.6535164,37.38461389
126.6535183,37.38461275
126.6535202,37.38461161
126.6535221,37.38461048
126.653524,37.38460934
126.6535259,37.3846082
126.6535278,37.38460706
126.6535297,37.38460592
126.6535316,37.38460479
126.6535335,37.38460365
126.6535354,37.38460251
126.6535373,37.38460137
126.6535392,37.38460024
126.6535411,37.3845991
126.653543,37.38459796
126.6535449,37.38459682
126.6535468,37.38459569
126.6535487,37.38459455
126.6535506,37.38459341
126.6535525,37.38459227
126.6535544,37.38459114
126.6535563,37.38459
126.6535582,37.38458886
126.6535601,37.38458772
126.653562,37.38458659
126.6535639,37.38458545
126.6535658,37.38458431
126.6535677,37.38458317
126.6535696,37.38458204
126.6535715,37.3845809
126.6535734,37.38457976
126.6535753,37.38457862
126.6535772,37.38457749
126.6535791,37.38457635
126.653581,37.38457521
126.6535829,37.38457407
126.6535848,37.38457294
126.6535867,37.3845718
126.6535886,37.38457066
126.6535905,37.38456952
126.6535924,37.38456838
126.6535943,37.38456725
126.6535962,37.38456611
126.6535981,37.38456497
126.6536,37.38456383
126.6536019,37.3845627
126.6536038,37.38456156
126.6536057,37.38456042
126.6536076,37.38455928
126.6536095,37.38455815
126.6536114,37.38455701
126.6536133,37.38455587
126.6536152,37.38455473
126.6536171,37.3845536
126.653619,37.38455246
126.6536209,37.38455132
126.6536228,37.38455018
126.6536247,37.38454905
126.6536266,37.38454791
126.6536285,37.38454677
126.6536304,37.38454563
126.6536323,37.3845445
126.6536342,37.38454336
126.6536361,37.38454222
126.653638,37.38454108
126.6536399,37.38453995
126.6536418,37.38453881
126.6536437,37.38453767
126.6536456,37.38453653
126.6536475,37.38453539
126.6536494,37.38453426
126.6536513,37.38453312
126.6536532,37.38453198
126.6536551,37.38453084
126.653657,37.38452971
126.6536589,37.38452857
126.6536608,37.38452743
126.6536627,37.38452629
126.6536646,37.38452516
126.6536665,37.38452402
126.6536684,37.38452288
126.6536703,37.38452174
126.6536722,37.38452061
126.6536741,37.38451947
126.653676,37.38451833
126.6536779,37.38451719
126.6536798,37.38451606
126.6536817,37.38451492
126.6536836,37.38451378
126.6536855,37.38451264
126.6536874,37.38451151
126.6536893,37.38451037
126.6536912,37.38450923
126.6536931,37.38450809
126.653695,37.38450696
126.6536969,37.38450582
126.6536988,37.38450468
126.6537007,37.38450354
126.6537026,37.38450241
126.6537045,37.38450127
126.6537064,37.38450013
126.6537083,37.38449899
126.6537102,37.38449785
126.6537121,37.38449672
126.653714,37.38449558
126.6537159,37.38449444
126.6537178,37.3844933
126.6537197,37.38449217
126.6537216,37.38449103
126.6537235,37.38448989
126.6537254,37.38448875
126.6537273,37.38448762
126.6537292,37.38448648
126.6537311,37.38448534
126.653733,37.3844842
126.6537349,37.38448307
126.6537368,37.38448193
126.6537387,37.38448079
126.6537406,37.38447965
126.6537425,37.38447852
126.6537444,37.38447738
126.6537463,37.38447624
126.6537482,37.3844751
126.6537501,37.38447397
126.653752,37.38447283
126.6537539,37.38447169
126.6537558,37.38447055
126.6537577,37.38446942
126.6537596,37.38446828
126.6537615,37.38446714
126.6537634,37.384466
126.6537653,37.38446486
126.6537672,37.38446373
126.6537691,37.38446259
126.653771,37.38446145
126.6537729,37.38446031
126.6537748,37.38445918
126.6537767,37.38445804
126.6537786,37.3844569
126.6537805,37.38445576
126.6537824,37.38445463
126.6537843,37.38445349
126.6537862,37.38445235
126.6537881,37.38445121
126.65379,37.38445008
126.6537919,37.38444894
126.6537938,37.3844478
126.6537957,37.38444666
126.6537976,37.38444553
126.6537995,37.38444439
126.6538014,37.38444325
126.6538033,37.38444211
126.6538052,37.38444098
126.6538071,37.38443984
126.653809,37.3844387
126.6538109,37.38443756
126.6538128,37.38443643
126.6538147,37.38443529
126.6538166,37.38443415
126.6538185,37.38443301
126.6538204,37.38443188
126.6538223,37.38443074
126.6538242,37.3844296
126.6538261,37.38442846
126.653828,37.38442732
126.6538299,37.38442619
126.6538318,37.38442505
126.6538337,37.38442391
126.6538356,37.38442277
126.6538375,37.38442164
126.6538394,37.3844205
126.6538413,37.38441936
126.6538432,37.38441822
126.6538451,37.38441709
126.653847,37.38441595
126.6538489,37.38441481
126.6538508,37.38441367
126.6538527,37.38441254
126.6538546,37.3844114
126.6538565,37.38441026
126.6538584,37.38440912
126.6538603,37.38440799
126.6538622,37.38440685
126.6538641,37.38440571
126.653866,37.38440457
126.6538679,37.38440344
126.6538698,37.3844023
126.6538717,37.38440116
126.6538736,37.38440002
126.6538755,37.38439889
126.6538774,37.38439775
126.6538793,37.38439661
126.6538812,37.38439547
126.6538831,37.38439433
126.653885,37.3843932
126.6538869,37.38439206
126.6538888,37.38439092
126.6538907,37.38438978
126.6538926,37.38438865
126.6538945,37.38438751
126.6538964,37.38438637
126.6538983,37.38438523
126.6539002,37.3843841
126.6539021,37.38438296
126.653904,37.38438182
126.6539059,37.38438068
126.6539078,37.38437955
126.6539097,37.38437841
126.6539116,37.38437727
126.6539135,37.38437613
126.6539154,37.384375
126.6539173,37.38437386
126.6539192,37.38437272
126.6539211,37.38437158
126.653923,37.38437045
126.6539249,37.38436931
126.6539268,37.38436817
126.6539287,37.38436703
126.6539306,37.3843659
126.6539325,37.38436476
126.6539344,37.38436362
126.6539363,37.38436248
126.6539382,37.38436134
126.6539401,37.38436021
126.653942,37.38435907
126.6539439,37.38435793
126.6539458,37.38435679
126.6539477,37.38435566
126.6539496,37.38435452
126.6539515,37.38435338
126.6539534,37.38435224
126.6539553,37.38435111
126.6539572,37.38434997
126.6539591,37.38434883
126.653961,37.38434769
126.6539629,37.38434656
126.6539648,37.38434542
126.6539667,37.38434428
126.6539686,37.38434314
126.6539705,37.38434201
126.6539724,37.38434087
126.6539743,37.38433973
126.6539762,37.38433859
126.6539781,37.38433746
126.65398,37.38433632
126.6539819,37.38433518
126.6539838,37.38433404
126.6539857,37.38433291
126.6539876,37.38433177
126.6539895,37.38433063
126.6539914,37.38432949
126.6539933,37.38432836
126.6539952,37.38432722
126.6539971,37.38432608
126.653999,37.38432494
126.6540009,37.3843238
126.6540028,37.38432267
126.6540047,37.38432153
126.6540066,37.38432039
126.6540085,37.38431925
126.6540104,37.38431812
126.6540123,37.38431698
126.6540142,37.38431584
126.6540161,37.3843147
126.654018,37.38431357
126.6540199,37.38431243
126.6540218,37.38431129
126.6540237,37.38431015
126.6540256,37.38430902
126.6540275,37.38430788
126.6540294,37.38430674
126.6540313,37.3843056
126.6540332,37.38430447
126.6540351,37.38430333
126.654037,37.38430219
126.6540389,37.38430105
126.6540408,37.38429992
126.6540427,37.38429878
126.6540446,37.38429764
126.6540465,37.3842965
126.6540484,37.38429537
126.6540503,37.38429423
126.6540522,37.38429309
126.6540541,37.38429195
126.654056,37.38429081
126.6540579,37.38428968
126.6540598,37.38428854
126.6540617,37.3842874
126.6540636,37.38428626
126.6540655,37.38428513
126.6540674,37.38428399
126.6540693,37.38428285
126.6540712,37.38428171
126.6540731,37.38428058
126.654075,37.38427944
126.6540769,37.3842783
126.6540788,37.38427716
126.6540807,37.38427603
126.6540826,37.38427489
126.6540845,37.38427375
126.6540864,37.38427261
126.6540883,37.38427148
126.6540902,37.38427034
126.6540921,37.3842692
126.654094,37.38426806
126.6540959,37.38426693
126.6540978,37.38426579
126.6540997,37.38426465
126.6541016,37.38426351
126.6541035,37.38426238
126.6541054,37.38426124
126.6541073,37.3842601
126.6541092,37.38425896
126.6541111,37.38425783
126.654113,37.38425669
126.6541149,37.38425555
126.6541168,37.38425441
126.6541187,37.38425327
126.6541206,37.38425214
126.6541225,37.384251
126.6541244,37.38424986
126.6541263,37.38424872
126.6541282,37.38424759
126.6541301,37.38424645
126.654132,37.38424531
126.6541339,37.38424417
126.6541358,37.38424304
126.6541377,37.3842419
126.6541396,37.38424076
126.6541415,37.38423962
126.6541434,37.38423849
126.6541453,37.38423735
126.6541472,37.38423621
126.6541491,37.38423507
126.654151,37.38423394
126.6541529,37.3842328
126.6541548,37.38423166
126.6541567,37.38423052
126.6541586,37.38422939
126.6541605,37.38422825
126.6541624,37.38422711
126.6541643,37.38422597
126.6541662,37.38422484
126.6541681,37.3842237
126.65417,37.38422256
126.6541719,37.38422142
126.6541738,37.38422028
126.6541757,37.38421915
126.6541776,37.38421801
126.6541795,37.38421687
126.6541814,37.38421573
126.6541833,37.3842146
126.6541852,37.38421346
126.6541871,37.38421232
126.654189,37.38421118
126.6541909,37.38421005
126.6541928,37.38420891
126.6541947,37.38420777
126.6541966,37.38420663
126.6541985,37.3842055
126.6542004,37.38420436
126.6542023,37.38420322
126.6542042,37.38420208
126.6542061,37.38420095
126.654208,37.38419981
126.6542099,37.38419867
126.6542118,37.38419753
126.6542137,37.3841964
126.6542156,37.38419526
126.6542175,37.38419412
126.6542194,37.38419298
126.6542213,37.38419185
126.6542232,37.38419071
126.6542251,37.38418957
126.654227,37.38418843
126.6542289,37.3841873
126.6542308,37.38418616
126.6542327,37.38418502
126.6542346,37.38418388
126.6542365,37.38418274
126.6542384,37.38418161
126.6542391,37.38418231
126.6542398,37.38418301
126.6542405,37.38418371
126.6542412,37.38418441
126.6542418,37.38418511
126.6542425,37.38418581
126.6542432,37.3841865
126.6542439,37.3841872
126.6542446,37.3841879
126.6542453,37.3841886
126.654246,37.3841893
126.6542466,37.38419
126.6542473,37.3841907
126.654248,37.3841914
126.6542487,37.3841921
126.6542494,37.3841928
126.6542501,37.3841935
126.6542508,37.3841942
126.6542515,37.3841949
126.6542521,37.3841956
126.6542528,37.3841963
126.6542535,37.384197
126.6542542,37.3841977
126.6542549,37.3841984
126.6542556,37.3841991
126.6542563,37.3841998
126.6542569,37.3842005
126.6542576,37.3842012
126.6542583,37.3842019
126.654259,37.3842026
126.6542597,37.3842033
126.6542604,37.384204
126.6542611,37.3842047
126.6542618,37.3842054
126.6542624,37.38420609
126.6542631,37.38420679
126.6542638,37.38420749
126.6542645,37.38420819
126.6542652,37.38420889
126.6542659,37.38420959
126.6542666,37.38421029
126.6542672,37.38421099
126.6542679,37.38421169
126.6542686,37.38421239
126.6542693,37.38421309
126.65427,37.38421379
126.6542707,37.38421449
126.6542714,37.38421519
126.6542721,37.38421589
126.6542727,37.38421659
126.6542734,37.38421729
126.6542741,37.38421799
126.6542748,37.38421869
126.6542755,37.38421939
126.6542762,37.38422009
126.6542769,37.38422079
126.6542776,37.38422149
126.6542782,37.38422219
126.6542789,37.38422289
126.6542796,37.38422359
126.6542803,37.38422429
126.654281,37.38422499
126.6542817,37.38422568
126.6542824,37.38422638
126.654283,37.38422708
126.6542837,37.38422778
126.6542844,37.38422848
126.6542851,37.38422918
126.6542858,37.38422988
126.6542865,37.38423058
126.6542872,37.38423128
126.6542879,37.38423198
126.6542885,37.38423268
126.6542892,37.38423338
126.6542899,37.38423408
126.6542906,37.38423478
126.6542913,37.38423548
126.654292,37.38423618
126.6542927,37.38423688
126.6542933,37.38423758
126.654294,37.38423828
126.6542947,37.38423898
126.6542954,37.38423968
126.6542961,37.38424038
126.6542968,37.38424108
126.6542975,37.38424178
126.6542982,37.38424248
126.6542988,37.38424318
126.6542995,37.38424388
126.6543002,37.38424458
126.6543009,37.38424527
126.6543016,37.38424597
126.6543023,37.38424667
126.654303,37.38424737
126.6543036,37.38424807
126.6543043,37.38424877
126.654305,37.38424947
126.6543057,37.38425017
126.6543064,37.38425087
126.6543071,37.38425157
126.6543078,37.38425227
126.6543085,37.38425297
126.6543091,37.38425367
126.6543098,37.38425437
126.6543105,37.38425507
126.6543112,37.38425577
126.6543119,37.38425647
126.6543126,37.38425717
126.6543133,37.38425787
126.6543139,37.38425857
126.6543146,37.38425927
126.6543153,37.38425997
126.654316,37.38426067
126.6543167,37.38426137
126.6543174,37.38426207
126.6543181,37.38426277
126.6543188,37.38426347
126.6543194,37.38426417
126.6543201,37.38426487
126.6543208,37.38426556
126.6543215,37.38426626
126.6543222,37.38426696
126.6543229,37.38426766
126.6543236,37.38426836
126.6543242,37.38426906
126.6543249,37.38426976
126.6543256,37.38427046
126.6543263,37.38427116
126.654327,37.38427186
126.6543277,37.38427256
126.6543284,37.38427326
126.6543291,37.38427396
126.6543297,37.38427466
126.6543304,37.38427536
126.6543311,37.38427606
126.6543318,37.38427676
126.6543325,37.38427746
126.6543332,37.38427816
126.6543339,37.38427886
126.6543345,37.38427956
126.6543352,37.38428026
126.6543359,37.38428096
126.6543366,37.38428166
126.6543373,37.38428236
126.654338,37.38428306
126.6543387,37.38428376
126.6543394,37.38428446
126.65434,37.38428515
126.6543407,37.38428585
126.6543414,37.38428655
126.6543421,37.38428725
126.6543428,37.38428795
126.6543435,37.38428865
126.6543442,37.38428935
126.6543449,37.38429005
126.6543455,37.38429075
126.6543462,37.38429145
126.6543469,37.38429215
126.6543476,37.38429285
126.6543483,37.38429355
126.654349,37.38429425
126.6543497,37.38429495
126.6543503,37.38429565
126.654351,37.38429635
126.6543517,37.38429705
126.6543524,37.38429775
126.6543531,37.38429845
126.6543538,37.38429915
126.6543545,37.38429985
126.6543552,37.38430055
126.6543558,37.38430125
126.6543565,37.38430195
126.6543572,37.38430265
