,,X,Y
1237.290087,522.486404,126.66565390087,37.38892766404
1237.336008,521.9802991,126.66565436008,37.388922602991
1237.380056,521.4736371,126.66565480056,37.388917536371
1237.422272,520.9664385,126.66565522272,37.388912464385
1237.462694,520.4587236,126.66565562694,37.388907387236
1237.501362,519.9505128,126.66565601362,37.388902305128
1237.538316,519.4418267,126.66565638316,37.388897218267
1237.573593,518.9326856,126.66565673593,37.388892126856
1237.607235,518.4231098,126.66565707235,37.388887031098
1237.63928,517.9131199,126.6656573928,37.388881931199
1237.669767,517.4027362,126.66565769767,37.388876827362
1237.698737,516.8919792,126.66565798737,37.388871719792
1237.726228,516.3808693,126.66565826228,37.388866608693
1237.752279,515.8694268,126.66565852279,37.388861494268
1237.776931,515.3576722,126.66565876931,37.388856376722
1237.800222,514.845626,126.66565900222,37.38885125626
1237.822192,514.3333084,126.66565922192,37.388846133084
1237.84288,513.82074,126.6656594288,37.3888410074
1237.862326,513.3079412,126.66565962326,37.388835879412
1237.880569,512.7949323,126.66565980569,37.388830749323
1237.897648,512.2817338,126.66565997648,37.388825617338
1237.913603,511.7683661,126.66566013603,37.388820483661
1237.928473,511.2548496,126.66566028473,37.388815348496
1237.942297,510.7412047,126.66566042297,37.388810212047
1237.955115,510.2274519,126.66566055115,37.388805074519
1237.966966,509.7136115,126.66566066966,37.388799936115
1237.97789,509.199704,126.6656607789,37.38879479704
1237.987925,508.6857497,126.66566087925,37.388789657497
1237.997112,508.1717692,126.66566097112,37.388784517692
1238.005485,507.6577829,126.66566105485,37.388779377829
1238.013028,507.1438123,126.66566113028,37.388774238123
1238.019689,506.6298797,126.66566119689,37.388769098797
1238.025419,506.1160073,126.66566125419,37.388763960073
1238.030167,505.6022174,126.66566130167,37.388758822174
1238.033882,505.0885323,126.66566133882,37.388753685323
1238.036512,504.5749741,126.66566136512,37.388748549741
1238.038008,504.0615651,126.66566138008,37.388743415651
1238.038319,503.5483275,126.66566138319,37.388738283275
1238.037393,503.0352837,126.66566137393,37.388733152837
1238.035181,502.5224558,126.66566135181,37.388728024558
1238.03163,502.0098661,126.6656613163,37.388722898661
1238.026692,501.4975369,126.66566126692,37.388717775369
1238.020314,500.9854903,126.66566120314,37.388712654903
1238.012445,500.4737486,126.66566112445,37.388707537486
1238.003036,499.9623341,126.66566103036,37.388702423341
1237.992036,499.451269,126.66566092036,37.38869731269
1237.979393,498.9405756,126.66566079393,37.388692205756
1237.965057,498.4302761,126.66566065057,37.388687102761
1237.948977,497.9203927,126.66566048977,37.388682003927
1237.931102,497.4109477,126.66566031102,37.388676909477
1237.911382,496.9019634,126.66566011382,37.388671819634
1237.889765,496.3934619,126.66565989765,37.388666734619
1237.866202,495.8854656,126.66565966202,37.388661654656
1237.840641,495.3779966,126.66565940641,37.388656579966
1237.813031,494.8710772,126.66565913031,37.388651510772
1237.783322,494.3647297,126.66565883322,37.388646447297
1237.751462,493.8589763,126.66565851462,37.388641389763
1237.717402,493.3538393,126.66565817402,37.388636338393
1237.681091,492.8493409,126.66565781091,37.388631293409
1237.642477,492.3455032,126.66565742477,37.388626255032
1237.601509,491.8423487,126.66565701509,37.388621223487
1237.558138,491.3398995,126.66565658138,37.388616198995
1237.512312,490.8381779,126.66565612312,37.388611181779
1237.463981,490.3372061,126.66565563981,37.388606172061
1237.413093,489.8370063,126.66565513093,37.388601170063
1237.359599,489.3376009,126.66565459599,37.388596176009
1237.303446,488.839012,126.66565403446,37.38859119012
1237.244585,488.3412619,126.66565344585,37.388586212619
1237.182964,487.8443728,126.66565282964,37.388581243728
1237.118534,487.3483671,126.66565218534,37.388576283671
1237.051242,486.8532668,126.66565151242,37.388571332668
1236.981039,486.3590944,126.66565081039,37.388566390944
1236.907874,485.8658719,126.66565007874,37.388561458719
1236.831695,485.3736217,126.66564931695,37.388556536217
1236.752452,484.882366,126.66564852452,37.38855162366
1236.670095,484.3921271,126.66564770095,37.388546721271
1236.584572,483.9029272,126.66564684572,37.388541829272
1236.495832,483.4147885,126.66564595832,37.388536947885
1236.403826,482.9277333,126.66564503826,37.388532077333
1236.308502,482.4417839,126.66564408502,37.388527217839
1236.209809,481.9569624,126.66564309809,37.388522369624
1236.107696,481.4732911,126.66564207696,37.388517532911
1236.002114,480.9907923,126.66564102114,37.388512707923
1235.893011,480.5094882,126.66563993011,37.388507894882
1235.780336,480.0294011,126.66563880336,37.388503094011
1235.664038,479.5505531,126.66563764038,37.388498305531
1235.544068,479.0729666,126.66563644068,37.388493529666
1235.420373,478.5966638,126.66563520373,37.388488766638
1235.292903,478.121667,126.66563392903,37.38848401667
1235.161608,477.6479983,126.66563261608,37.388479279983
1235.026437,477.17568,126.66563126437,37.3884745568
1234.887338,476.7047344,126.66562987338,37.388469847344
1234.744262,476.2351837,126.66562844262,37.388465151837
1234.597157,475.7670502,126.66562697157,37.388460470502
1234.445973,475.3003561,126.66562545973,37.388455803561
1234.290658,474.8351236,126.66562390658,37.388451151236
1234.131162,474.371375,126.66562231162,37.38844651375
1233.967435,473.9091325,126.66562067435,37.388441891325
1233.79946,473.448405,126.6656189946,37.38843728405
1233.627296,472.9891718,126.66561727296,37.388432691718
1233.451014,472.531408,126.66561551014,37.38842811408
1233.270683,472.0750887,126.66561370683,37.388423550887
1233.086374,471.6201891,126.66561186374,37.388419001891
1232.898158,471.1666844,126.66560998158,37.388414466844
1232.706104,470.7145496,126.66560806104,37.388409945496
1232.510282,470.2637599,126.66560610282,37.388405437599
1232.310762,469.8142905,126.66560410762,37.388400942905
1232.107616,469.3661165,126.66560207616,37.388396461165
1231.900912,468.919213,126.66560000912,37.38839199213
1231.690721,468.4735553,126.66559790721,37.388387535553
1231.477113,468.0291184,126.66559577113,37.388383091184
1231.260159,467.5858774,126.66559360159,37.388378658774
1231.039928,467.1438076,126.66559139928,37.388374238076
1230.816491,466.7028841,126.66558916491,37.388369828841
1230.589918,466.263082,126.66558689918,37.38836543082
1230.360278,465.8243764,126.66558460278,37.388361043764
1230.127643,465.3867426,126.66558227643,37.388356667426
1229.892082,464.9501556,126.66557992082,37.388352301556
1229.653665,464.5145906,126.66557753665,37.388347945906
1229.412463,464.0800227,126.66557512463,37.388343600227
1229.168546,463.6464271,126.66557268546,37.388339264271
1228.921983,463.2137789,126.66557021983,37.388334937789
1228.672846,462.7820533,126.66556772846,37.388330620533
1228.421203,462.3512254,126.66556521203,37.388326312254
1228.167126,461.9212704,126.66556267126,37.388322012704
1227.910685,461.4921634,126.66556010685,37.388317721634
1227.651949,461.0638795,126.66555751949,37.388313438795
1227.390989,460.6363939,126.66555490989,37.388309163939
1227.127875,460.2096817,126.66555227875,37.388304896817
1226.862677,459.7837182,126.66554962677,37.388300637182
1226.595466,459.3584783,126.66554695466,37.388296384783
1226.326311,458.9339373,126.66554426311,37.388292139373
1226.055282,458.5100703,126.66554155282,37.388287900703
1225.78245,458.0868525,126.6655388245,37.388283668525
1225.507885,457.664259,126.66553607885,37.38827944259
1225.231658,457.2422649,126.66553331658,37.388275222649
1224.953837,456.8208454,126.66553053837,37.388271008454
1224.674494,456.3999756,126.66552774494,37.388266799756
1224.393698,455.9796307,126.66552493698,37.388262596307
1224.11152,455.5597859,126.6655221152,37.388258397859
1223.82803,455.1404162,126.6655192803,37.388254204162
1223.543297,454.7214968,126.66551643297,37.388250014968
1223.257393,454.3030028,126.66551357393,37.388245830028
1222.970387,453.8849095,126.66551070387,37.388241649095
1222.68235,453.4671919,126.6655078235,37.388237471919
1222.393351,453.0498251,126.66550493351,37.388233298251
1222.103461,452.6327844,126.66550203461,37.388229127844
1221.81275,452.2160449,126.6654991275,37.388224960449
1221.521288,451.7995817,126.66549621288,37.388220795817
1221.229146,451.38337,126.66549329146,37.3882166337
1220.936392,450.9673848,126.66549036392,37.388212473848
1220.643098,450.5516014,126.66548743098,37.388208316014
1220.349334,450.1359949,126.66548449334,37.388204159949
1220.05517,449.7205405,126.6654815517,37.388200005405
1219.760676,449.3052132,126.66547860676,37.388195852132
1219.465922,448.8899882,126.66547565922,37.388191699882
1219.170978,448.4748408,126.66547270978,37.388187548408
1218.875915,448.0597459,126.66546975915,37.388183397459
1218.580802,447.6446788,126.66546680802,37.388179246788
1218.28571,447.2296146,126.6654638571,37.388175096146
1217.990709,446.8145284,126.66546090709,37.388170945284
1217.69587,446.3993954,126.6654579587,37.388166793954
1217.401261,445.9841908,126.66545501261,37.388162641908
1217.106954,445.5688897,126.66545206954,37.388158488897
1216.813018,445.1534671,126.66544913018,37.388154334671
1216.519525,444.7378984,126.66544619525,37.388150178984
1216.226543,444.3221585,126.66544326543,37.388146021585
1215.934142,443.9062228,126.66544034142,37.388141862228
1215.64237,443.4900759,126.6654374237,37.388137700759
1215.351218,443.0737223,126.66543451218,37.388133537223
1215.060676,442.6571689,126.66543160676,37.388129371689
1214.77073,442.2404228,126.6654287073,37.388125204228
1214.48137,441.8234907,126.6654258137,37.388121034907
1214.192581,441.4063798,126.66542292581,37.388116863798
1213.904353,440.9890968,126.66542004353,37.388112690968
1213.616673,440.5716488,126.66541716673,37.388108516488
1213.329529,440.1540427,126.66541429529,37.388104340427
1213.042908,439.7362854,126.66541142908,37.388100162854
1212.756799,439.3183839,126.66540856799,37.388095983839
1212.471188,438.9003451,126.66540571188,37.388091803451
1212.186064,438.4821759,126.66540286064,37.388087621759
1211.901415,438.0638833,126.66540001415,37.388083438833
1211.617229,437.6454743,126.66539717229,37.388079254743
1211.333492,437.2269557,126.66539433492,37.388075069557
1211.050193,436.8083346,126.66539150193,37.388070883346
1210.76732,436.3896178,126.6653886732,37.388066696178
1210.484861,435.9708122,126.66538584861,37.388062508122
1210.202802,435.5519249,126.66538302802,37.388058319249
1209.921133,435.1329628,126.66538021133,37.388054129628
1209.63984,434.7139328,126.6653773984,37.388049939328
1209.358911,434.2948418,126.66537458911,37.388045748418
1209.078335,433.8756969,126.66537178335,37.388041556969
1208.798099,433.4565048,126.66536898099,37.388037365048
1208.518191,433.0372727,126.66536618191,37.388033172727
1208.238598,432.6180073,126.66536338598,37.388028980073
1207.959309,432.1987157,126.66536059309,37.388024787157
1207.680311,431.7794048,126.66535780311,37.388020594048
1207.401591,431.3600815,126.66535501591,37.388016400815
1207.123138,430.9407528,126.66535223138,37.388012207528
1206.84494,430.5214256,126.6653494494,37.388008014256
1206.566984,430.1021069,126.66534666984,37.388003821069
1206.289257,429.6828035,126.66534389257,37.387999628035
1206.011749,429.2635225,126.66534111749,37.387995435225
1205.734445,428.8442707,126.66533834445,37.387991242707
1205.457335,428.4250552,126.66533557335,37.387987050552
1205.180406,428.0058828,126.66533280406,37.387982858828
1204.903646,427.5867605,126.66533003646,37.387978667605
1204.627042,427.1676953,126.66532727042,37.387974476953
1204.350583,426.748694,126.66532450583,37.38797028694
1204.074255,426.3297636,126.66532174255,37.387966097636
1203.798048,425.9109111,126.66531898048,37.387961909111
1203.521948,425.4921434,126.66531621948,37.387957721434
1203.245943,425.0734674,126.66531345943,37.387953534674
1202.970021,424.6548901,126.66531070021,37.387949348901
1202.694171,424.2364184,126.66530794171,37.387945164184
1202.418379,423.8180593,126.66530518379,37.387940980593
1202.142633,423.3998196,126.66530242633,37.387936798196
1201.866922,422.9817064,126.66529966922,37.387932617064
1201.591232,422.5637266,126.66529691232,37.387928437266
1201.315553,422.145887,126.66529415553,37.38792425887
1201.03987,421.7281948,126.6652913987,37.387920081948
1200.764173,421.3106567,126.66528864173,37.387915906567
1200.488449,420.8932797,126.66528588449,37.387911732797
1200.212686,420.4760709,126.66528312686,37.387907560709
1199.936872,420.059037,126.66528036872,37.38790339037
1199.660993,419.6421852,126.66527760993,37.387899221852
1199.385039,419.2255222,126.66527485039,37.387895055222
1199.108997,418.809055,126.66527208997,37.38789089055
1198.832854,418.3927906,126.66526932854,37.387886727906
1198.556599,417.976736,126.66526656599,37.38788256736
1198.280218,417.5608979,126.66526380218,37.387878408979
1198.003701,417.1452835,126.66526103701,37.387874252835
1197.727034,416.7298997,126.66525827034,37.387870098997
1197.450206,416.3147533,126.66525550206,37.387865947533
1197.173204,415.8998513,126.66525273204,37.387861798513
1196.896016,415.4852007,126.66524996016,37.387857652007
1196.61863,415.0708083,126.6652471863,37.387853508083
1196.341034,414.6566813,126.66524441034,37.387849366813
1196.063214,414.2428263,126.66524163214,37.387845228263
1195.78516,413.8292506,126.6652388516,37.387841092506
1195.506858,413.4159608,126.66523606858,37.387836959608
1195.228297,413.0029641,126.66523328297,37.387832829641
1194.949465,412.5902673,126.66523049465,37.387828702673
1194.670348,412.1778774,126.66522770348,37.387824578774
1194.390936,411.7658013,126.66522490936,37.387820458013
1194.111215,411.3540459,126.66522211215,37.387816340459
1193.831173,410.9426183,126.66521931173,37.387812226183
1193.550799,410.5315253,126.66521650799,37.387808115253
1193.27008,410.1207739,126.6652137008,37.387804007739
1192.989003,409.710371,126.66521089003,37.38779990371
1192.707557,409.3003235,126.66520807557,37.387795803235
1192.425729,408.8906385,126.66520525729,37.387791706385
1192.143507,408.4813228,126.66520243507,37.387787613228
1191.860879,408.0723834,126.66519960879,37.387783523834
1191.577833,407.6638272,126.66519677833,37.387779438272
1191.294356,407.2556611,126.66519394356,37.387775356611
1191.010436,406.8478922,126.66519110436,37.387771278922
1190.72606,406.4405273,126.6651882606,37.387767205273
1190.441218,406.0335734,126.66518541218,37.387763135734
1190.155895,405.6270374,126.66518255895,37.387759070374
1189.870081,405.2209262,126.66517970081,37.387755009262
1189.583763,404.8152469,126.66517683763,37.387750952469
1189.296929,404.4100063,126.66517396929,37.387746900063
1189.009566,404.0052114,126.66517109566,37.387742852114
1188.721662,403.6008691,126.66516821662,37.387738808691
1188.433205,403.1969864,126.66516533205,37.387734769864
1188.144183,402.7935702,126.66516244183,37.387730735702
1187.854584,402.3906274,126.66515954584,37.387726706274
1187.564394,401.988165,126.66515664394,37.38772268165
1187.273603,401.5861899,126.66515373603,37.387718661899
1186.982198,401.1847091,126.66515082198,37.387714647091
1186.690166,400.7837295,126.66514790166,37.387710637295
1186.397496,400.383258,126.66514497496,37.38770663258
1186.104175,399.9833016,126.66514204175,37.387702633016
1185.81019,399.5838673,126.6651391019,37.387698638673
1185.51553,399.1849619,126.6651361553,37.387694649619
1185.220183,398.7865924,126.66513320183,37.387690665924
1184.924136,398.3887657,126.66513024136,37.387686687657
1184.627377,397.9914888,126.66512727377,37.387682714888
1184.329893,397.5947687,126.66512429893,37.387678747687
1184.031673,397.1986122,126.66512131673,37.387674786122
1183.732705,396.8030263,126.66511832705,37.387670830263
1183.432975,396.408018,126.66511532975,37.38766688018
1183.132472,396.0135942,126.66511232472,37.387662935942
1182.831184,395.6197617,126.66510931184,37.387658997617
1182.529098,395.2265277,126.66510629098,37.387655065277
1182.226202,394.8338989,126.66510326202,37.387651138989
1181.922484,394.4418824,126.66510022484,37.387647218824
1181.617932,394.0504851,126.66509717932,37.387643304851
1181.312533,393.6597139,126.66509412533,37.387639397139
1181.006275,393.2695758,126.66509106275,37.387635495758
1180.699146,392.8800777,126.66508799146,37.387631600777
1180.391134,392.4912265,126.66508491134,37.387627712265
1180.082226,392.1030292,126.66508182226,37.387623830292
1179.772411,391.7154919,126.66507872411,37.387619954919
1179.461692,391.328613,126.66507561692,37.38761608613
1179.150075,390.9423869,126.66507250075,37.387612223869
1178.837569,390.5568079,126.66506937569,37.387608368079
1178.524181,390.1718702,126.66506624181,37.387604518702
1178.209919,389.7875681,126.66506309919,37.387600675681
1177.894791,389.4038959,126.66505994791,37.387596838959
1177.578805,389.0208479,126.66505678805,37.387593008479
1177.261968,388.6384184,126.66505361968,37.387589184184
1176.94429,388.2566017,126.6650504429,37.387585366017
1176.625776,387.875392,126.66504725776,37.38758155392
1176.306436,387.4947837,126.66504406436,37.387577747837
1175.986277,387.1147711,126.66504086277,37.387573947711
1175.665307,386.7353483,126.66503765307,37.387570153483
1175.343534,386.3565098,126.66503443534,37.387566365098
1175.020966,385.9782497,126.66503120966,37.387562582497
1174.69761,385.6005625,126.6650279761,37.387558805625
1174.373474,385.2234423,126.66502473474,37.387555034423
1174.048567,384.8468835,126.66502148567,37.387551268835
1173.722896,384.4708803,126.66501822896,37.387547508803
1173.396469,384.0954271,126.66501496469,37.387543754271
1173.069294,383.7205181,126.66501169294,37.387540005181
1172.741378,383.3461475,126.66500841378,37.387536261475
1172.41273,382.9723098,126.6650051273,37.387532523098
1172.083357,382.5989992,126.66500183357,37.387528789992
1171.753267,382.2262099,126.66499853267,37.387525062099
1171.422469,381.8539363,126.66499522469,37.387521339363
1171.090969,381.4821727,126.66499190969,37.387517621727
1170.758777,381.1109133,126.66498858777,37.387513909133
1170.425899,380.7401524,126.66498525899,37.387510201524
1170.092343,380.3698843,126.66498192343,37.387506498843
1169.758118,380.0001033,126.66497858118,37.387502801033
1169.423231,379.6308037,126.66497523231,37.387499108037
1169.08769,379.2619797,126.6649718769,37.387495419797
1168.751503,378.8936257,126.66496851503,37.387491736257
1168.414677,378.525736,126.66496514677,37.38748805736
1168.077222,378.1583048,126.66496177222,37.387484383048
1167.739144,377.7913264,126.66495839144,37.387480713264
1167.400451,377.4247951,126.66495500451,37.387477047951
1167.061151,377.0587052,126.66495161151,37.387473387052
1166.721252,376.693051,126.66494821252,37.38746973051
1166.380763,376.3278268,126.66494480763,37.387466078268
1166.03969,375.9630268,126.6649413969,37.387462430268
1165.698041,375.5986453,126.66493798041,37.387458786453
1165.355825,375.2346767,126.66493455825,37.387455146767
1165.013049,374.8711152,126.66493113049,37.387451511152
1164.669722,374.5079551,126.66492769722,37.387447879551
1164.32585,374.1451907,126.6649242585,37.387444251907
1163.981443,373.7828163,126.66492081443,37.387440628163
1163.636507,373.4208262,126.66491736507,37.387437008262
1163.29105,373.0592146,126.6649139105,37.387433392146
1162.945081,372.6979758,126.66491045081,37.387429779758
1162.598608,372.3371042,126.66490698608,37.387426171042
1162.251637,371.976594,126.66490351637,37.38742256594
1161.904178,371.6164395,126.66490004178,37.387418964395
1161.556237,371.256635,126.66489656237,37.38741536635
1161.207823,370.8971747,126.66489307823,37.387411771747
1160.858944,370.538053,126.66488958944,37.38740818053
1160.509606,370.1792642,126.66488609606,37.387404592642
1160.15982,369.8208025,126.6648825982,37.387401008025
1159.809591,369.4626623,126.66487909591,37.387397426623
1159.458928,369.1048378,126.66487558928,37.387393848378
1159.107839,368.7473232,126.66487207839,37.387390273232
1158.756332,368.390113,126.66486856332,37.38738670113
1158.404414,368.0332013,126.66486504414,37.387383132013
1158.052094,367.6765825,126.66486152094,37.387379565825
1157.699379,367.3202509,126.66485799379,37.387376002509
1157.346277,366.9642006,126.66485446277,37.387372442006
1156.992796,366.6084262,126.66485092796,37.387368884262
1156.638943,366.2529217,126.66484738943,37.387365329217
1156.284728,365.8976815,126.66484384728,37.387361776815
1155.930156,365.5426999,126.66484030156,37.387358226999
1155.575238,365.1879712,126.66483675238,37.387354679712
1155.219979,364.8334897,126.66483319979,37.387351134897
1154.864388,364.4792496,126.66482964388,37.387347592496
1154.508474,364.1252452,126.66482608474,37.387344052452
1154.152243,363.7714709,126.66482252243,37.387340514709
1153.795704,363.4179209,126.66481895704,37.387336979209
1153.438864,363.0645894,126.66481538864,37.387333445894
1153.081731,362.7114709,126.66481181731,37.387329914709
1152.724314,362.3585595,126.66480824314,37.387326385595
1152.36662,362.0058496,126.6648046662,37.387322858496
1152.008657,361.6533355,126.66480108657,37.387319333355
1151.650432,361.3010114,126.66479750432,37.387315810114
1151.291954,360.9488716,126.66479391954,37.387312288716
1150.93323,360.5969104,126.6647903323,37.387308769104
1150.574269,360.2451221,126.66478674269,37.387305251221
1150.215078,359.893501,126.66478315078,37.38730173501
1149.855665,359.5420414,126.66477955665,37.387298220414
1149.496038,359.1907375,126.66477596038,37.387294707375
1149.136204,358.8395837,126.66477236204,37.387291195837
1148.776172,358.4885742,126.66476876172,37.387287685742
1148.41595,358.1377034,126.6647651595,37.387284177034
1148.055545,357.7869654,126.66476155545,37.387280669654
1147.694964,357.4363547,126.66475794964,37.387277163547
1147.334217,357.0858654,126.66475434217,37.387273658654
1146.973311,356.7354919,126.66475073311,37.387270154919
1146.612253,356.3852285,126.66474712253,37.387266652285
1146.251052,356.0350694,126.66474351052,37.387263150694
1145.889716,355.6850089,126.66473989716,37.387259650089
1145.528251,355.3350414,126.66473628251,37.387256150414
1145.166667,354.985161,126.66473266667,37.38725265161
1144.804971,354.6353622,126.66472904971,37.387249153622
1144.44317,354.2856391,126.6647254317,37.387245656391
1144.081273,353.9359861,126.66472181273,37.387242159861
1143.719288,353.5863975,126.66471819288,37.387238663975
1143.357222,353.2368675,126.66471457222,37.387235168675
1142.995084,352.8873905,126.66471095084,37.387231673905
1142.63288,352.5379606,126.6647073288,37.387228179606
1142.270619,352.1885723,126.66470370619,37.387224685723
1141.908309,351.8392198,126.66470008309,37.387221192198
1141.545958,351.4898973,126.66469645958,37.387217698973
1141.183573,351.1405993,126.66469283573,37.387214205993
1140.821163,350.7913198,126.66468921163,37.387210713198
1140.458735,350.4420533,126.66468558735,37.387207220533
1140.096297,350.0927941,126.66468196297,37.387203727941
