X,Y,yaw,K,s,type
1983.192199,7601.355568,2.150489307,0,9155,0
1980.453363,7605.538722,2.150489307,0,9160,0
1977.714528,7609.721877,2.150489307,0,9165,0
1974.975692,7613.905031,2.150489307,0,9170,0
1972.236857,7618.088185,2.150489307,0,9175,0
1969.498021,7622.27134,2.150489307,0,9180,0
1966.759186,7626.454494,2.150489307,0,9185,0
1964.02035,7630.637648,2.150489307,0,9190,0
1961.281515,7634.820803,2.150489307,0,9195,0
1958.542679,7639.003957,2.150489307,0,9200,0
1955.803844,7643.187111,2.150489307,0,9205,0
1953.065008,7647.370266,2.150489307,0,9210,0
1950.326173,7651.55342,2.150489307,0,9215,0
1947.587337,7655.736574,2.150489307,0,9220,0
1944.848502,7659.919729,2.150489307,0,9225,0
1942.109666,7664.102883,2.150489307,0,9230,0
1939.370831,7668.286037,2.150489307,0,9235,0
1936.631995,7672.469192,2.150489307,0,9240,0
1933.89316,7676.652346,2.150489307,0,9245,0
1931.154324,7680.8355,2.150489307,0,9250,0
1928.415489,7685.018655,2.150489307,0,9255,0
1925.676653,7689.201809,2.150489307,0,9260,0
1922.937818,7693.384963,2.150489307,0,9265,0
1920.198982,7697.568118,2.150489307,0,9270,0
1917.460147,7701.751272,2.150489307,0,9275,0
1914.721311,7705.934426,2.150489307,0,9280,0
1911.982476,7710.117581,2.150489307,0,9285,0
1909.24364,7714.300735,2.150489307,0,9290,0
1906.504805,7718.483889,2.150489307,0,9295,0
1903.765969,7722.667044,2.150489307,0,9300,0
1901.027134,7726.850198,2.150489307,0,9305,0
1898.288298,7731.033352,2.150489307,0,9310,0
1895.549463,7735.216507,2.150489307,0,9315,0
1892.810627,7739.399661,2.150489307,0,9320,0
1890.071792,7743.582815,2.150489307,0,9325,0
1887.332956,7747.765969,2.150489307,0,9330,0
1884.594121,7751.949124,2.150489307,0,9335,0
1881.855285,7756.132278,2.150489307,0,9340,0
1879.11645,7760.315432,2.150489307,0,9345,0
1876.377614,7764.498587,2.150489307,0,9350,0
1873.638779,7768.681741,2.150489307,0,9355,0
1870.899943,7772.864895,2.150489307,0,9360,0
1868.161108,7777.04805,2.150489307,0,9365,0
1865.422272,7781.231204,2.150489307,0,9370,0
1862.683437,7785.414358,2.150489307,0,9375,0
1859.944601,7789.597513,2.150489307,0,9380,0
1857.205766,7793.780667,2.150489307,0,9385,0
1854.46693,7797.963821,2.150489307,0,9390,0
1851.728095,7802.146976,2.150489307,0,9395,0
1848.989259,7806.33013,2.150489307,0,9400,0
1846.250424,7810.513284,2.150489307,0,9405,0
1843.511588,7814.696439,2.150489307,0,9410,0
1840.772753,7818.879593,2.150489307,0,9415,0
1838.033917,7823.062747,2.150489307,0,9420,0
1835.295082,7827.245902,2.150489307,0,9425,0
1832.556246,7831.429056,2.150489307,0,9430,0
1829.817411,7835.61221,2.150489307,0,9435,0
1827.078575,7839.795365,2.150489307,0,9440,0
1824.33974,7843.978519,2.150489307,0,9445,0
1821.600904,7848.161673,2.150489307,0,9450,0
1818.862069,7852.344828,2.150489307,0,9455,0
1816.123233,7856.527982,2.150489307,0,9460,0
1813.384398,7860.711136,2.150489307,0,9465,0
1810.645562,7864.894291,2.150489307,0,9470,0
1807.906727,7869.077445,2.150489307,0,9475,0
1805.167891,7873.260599,2.150489307,0,9480,0
1802.429056,7877.443754,2.150489307,0,9485,0
1799.69022,7881.626908,2.150489307,0,9490,0
1796.951385,7885.810062,2.150489307,0,9495,0
1794.212549,7889.993217,2.150489307,0,9500,0
1791.473714,7894.176371,2.150489307,0,9505,0
1788.734878,7898.359525,2.150489307,0,9510,0
1785.996043,7902.542679,2.150489307,0,9515,0
1783.257207,7906.725834,2.150489307,0,9520,14
1780.518372,7910.908988,2.150489307,0,9525,14
1777.779536,7915.092142,2.150489307,0,9530,14
1775.040701,7919.275297,2.150489307,0,9535,14
1772.301865,7923.458451,2.150489307,0,9540,14
1769.56303,7927.641605,2.150489307,0,9545,14
1766.824194,7931.82476,2.150489307,0,9550,14
1764.085359,7936.007914,2.150489307,0,9555,14
1761.346523,7940.191068,2.150489307,0,9560,14
1758.607688,7944.374223,2.150489307,0,9565,14
1755.868852,7948.557377,2.150489307,0,9570,14
1753.130017,7952.740531,2.150489307,0,9575,14
1750.391181,7956.923686,2.150489307,0,9580,14
1747.652346,7961.10684,2.150489307,0,9585,14
1744.91351,7965.289994,2.150489307,0,9590,14
1742.174675,7969.473149,2.150489307,0,9595,14
1739.435839,7973.656303,2.150489307,0,9600,14
1736.697004,7977.839457,2.150489307,0,9605,14
1733.958168,7982.022612,2.150489307,0,9610,14
1731.219333,7986.205766,2.150489307,0,9615,0
1728.480497,7990.38892,2.150489307,0,9620,0
1725.741662,7994.572075,2.150489307,0,9625,0
1723.002826,7998.755229,2.150489307,0,9630,0
1720.263991,8002.938383,2.150489307,0,9635,0
1717.525155,8007.121538,2.150489307,0,9640,0
1714.78632,8011.304692,2.150489307,0,9645,0
1712.047484,8015.487846,2.150489307,0,9650,0
1709.308649,8019.671001,2.150489307,0,9655,0
1706.569813,8023.854155,2.150489307,0,9660,0
1703.830978,8028.037309,2.150489307,0,9665,0
1701.092142,8032.220464,2.150489307,0,9670,0
1698.353307,8036.403618,2.150489307,0,9675,0
1695.614471,8040.586772,2.150489307,0,9680,0
1692.875636,8044.769927,2.150489307,0,9685,0
1690.1368,8048.953081,2.150489307,0,9690,0
1687.397965,8053.136235,2.150489307,0,9695,0
1684.659129,8057.319389,2.150489307,0,9700,0
1681.920294,8061.502544,2.150489307,0,9705,0
1679.181458,8065.685698,2.150489307,0,9710,0
1676.442623,8069.868852,2.150489307,0,9715,0
1673.703787,8074.052007,2.150489307,0,9720,0
1670.964952,8078.235161,2.150489307,0,9725,0
1668.226116,8082.418315,2.150489307,0,9730,0
1665.487281,8086.60147,2.150489307,0,9735,0
1662.748445,8090.784624,2.150489307,0,9740,0
1660.00961,8094.967778,2.150489307,0,9745,0
1657.270774,8099.150933,2.150489307,0,9750,0
1654.531939,8103.334087,2.150489307,0,9755,0
1651.793103,8107.517241,2.150489307,0,9760,0
1649.054268,8111.700396,2.150489307,0,9765,0
1646.315432,8115.88355,2.150489307,0,9770,0
1643.576597,8120.066704,2.150489307,0,9775,0
1640.837761,8124.249859,2.150489307,0,9780,0
1638.098926,8128.433013,2.150489307,0,9785,0
1635.36009,8132.616167,2.150489307,0,9790,0
