X,Y
1173.069294,383.7205181
1172.741378,383.3461475
1172.41273,382.9723098
1172.083357,382.5989992
1171.753267,382.2262099
1171.422469,381.8539363
1171.090969,381.4821727
1170.758777,381.1109133
1170.425899,380.7401524
1170.092343,380.3698843
1169.758118,380.0001033
1169.423231,379.6308037
1169.08769,379.2619797
1168.751503,378.8936257
1168.414677,378.525736
1168.077222,378.1583048
1167.739144,377.7913264
1167.400451,377.4247951
1167.061151,377.0587052
1166.721252,376.693051
1166.380763,376.3278268
1166.03969,375.9630268
1165.698041,375.5986453
1165.355825,375.2346767
1165.013049,374.8711152
1164.669722,374.5079551
1164.32585,374.1451907
1163.981443,373.7828163
1163.636507,373.4208262
1163.29105,373.0592146
1162.945081,372.6979758
1162.598608,372.3371042
1162.251637,371.976594
1161.904178,371.6164395
1161.556237,371.256635
1161.207823,370.8971747
1160.858944,370.538053
1160.509606,370.1792642
1160.15982,369.8208025
1159.809591,369.4626623
1159.458928,369.1048378
1159.107839,368.7473232
1158.756332,368.390113
1158.404414,368.0332013
1158.052094,367.6765825
1157.699379,367.3202509
1157.346277,366.9642006
1156.992796,366.6084262
1156.638943,366.2529217
1156.284728,365.8976815
1155.930156,365.5426999
1155.575238,365.1879712
1155.219979,364.8334897
1154.864388,364.4792496
1154.508474,364.1252452
1154.152243,363.7714709
1153.795704,363.4179209
1153.438864,363.0645894
1153.081731,362.7114709
1152.724314,362.3585595
1152.36662,362.0058496
1152.008657,361.6533355
1151.650432,361.3010114
1151.291954,360.9488716
1150.93323,360.5969104
1150.574269,360.2451221
1150.215078,359.893501
1149.855665,359.5420414
1149.496038,359.1907375
1149.136204,358.8395837
1148.776172,358.4885742
1148.41595,358.1377034
1148.055545,357.7869654
1147.694964,357.4363547
1147.334217,357.0858654
1146.973311,356.7354919
1146.612253,356.3852285
1146.251052,356.0350694
1145.889716,355.6850089
1145.528251,355.3350414
1145.166667,354.985161
1144.804971,354.6353622
1144.44317,354.2856391
1144.081273,353.9359861
1143.719288,353.5863975
1143.357222,353.2368675
1142.995084,352.8873905
1142.63288,352.5379606
1142.270619,352.1885723
1141.908309,351.8392198
1141.545958,351.4898973
1141.183573,351.1405993
1140.821163,350.7913198
1140.458735,350.4420533
1140.096297,350.0927941
